smiles,CAS_number,formula,IUPAC_Name,property,temperature,value,smiles_base
[H]C(C)=C(C)CCC,20710-38-7,C7H14,3-methyl-trans-2-hexene,octanol_water_partition_coefficient,-,4.24
[H]C(C)=C([H])CC(C)C,13151-17-2,C7H14,5-methyl-cis-2-hexene,octanol_water_partition_coefficient,-,4.12
[H]C1(C)CCCC1([H])C(C)C,61828-01-1,C9H18,1-methyl-trans-2-isopropylcyclopentane,octanol_water_partition_coefficient,-,5.32
CCCC=C(C)C,2738-19-4,C7H14,2-methyl-2-hexene,octanol_water_partition_coefficient,-,4.25
[H]C1(C)CCCC1([H])C(C)C,61868-01-7,C9H18,1-methyl-cis-2-isopropylcyclopentane,octanol_water_partition_coefficient,-,5.49
CCC(C)CNC,90023-96-4,C6H15N,methyl-2-methylbutylamine,octanol_water_partition_coefficient,-,1.68
CCC(C)CCCCC(C)O,66256-61-9,C10H22O,7-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
CCCCCCC(C)C(C)O,60671-32-1,C10H22O,3-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
CCCC(C)CCC(C)O,66793-81-5,C9H20O,5-methyl-2-octanol,octanol_water_partition_coefficient,-,2.92
CCCC(C)CCCC(C)O,66256-60-8,C10H22O,6-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
O=C(CCC(C)C)C,110-12-3,C7H14O,5-methyl-2-hexanone,octanol_water_partition_coefficient,-,1.88
OC(CC(C)C)C,108-11-2,C6H14O,4-methyl-2-pentanol,octanol_water_partition_coefficient,-,1.43
[H]C(C)=C(C)CCC,10574-36-4,C7H14,3-methyl-cis-2-hexene,octanol_water_partition_coefficient,-,4.29
CCC(C)CC(CO)C(C)C,66719-41-3,C10H22O,4-methyl-2-isopropyl-1-hexanol,octanol_water_partition_coefficient,-,3.71
O=C(C(CC)C)C,565-61-7,C6H12O,3-methyl-2-pentanone,octanol_water_partition_coefficient,-,1.21
[H]C(C)=C([H])C(C)CC,3683-22-5,C7H14,4-methyl-trans-2-hexene,octanol_water_partition_coefficient,-,4.07
OC(CCC)(C)C,590-36-3,C6H14O,2-methyl-2-pentanol,octanol_water_partition_coefficient,-,1.29
[H]C(C)=C(C)CC,922-62-3,C6H12,3-methyl-cis-2-pentene,octanol_water_partition_coefficient,-,3.6
[H]C(C)=C([H])C(C)C,691-38-3,C6H12,4-methyl-cis-2-pentene,octanol_water_partition_coefficient,-,3
CCCCC(C)CCC(C)O,66731-95-1,C10H22O,5-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
CC#CC(C)C,21020-27-9,C6H10,4-methyl-2-pentyne,octanol_water_partition_coefficient,-,2.56
CCCCCCCC(C)(C)O,10297-57-1,C10H22O,2-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
CC(C)CC(CO)C(C)C,55505-24-3,C9H20O,4-methyl-2-isopropyl-1-pentanol,octanol_water_partition_coefficient,-,3.07
CC(C)CCCCCC(C)O,14779-92-1,C10H22O,8-methyl-2-nonanol,octanol_water_partition_coefficient,-,4.04
CCC(C)C(C)O,565-60-6,C6H14O,3-methyl-2-pentanol,octanol_water_partition_coefficient,-,1.61
[H]C(C)=C([H])C(C)C,674-76-0,C6H12,4-methyl-trans-2-pentene,octanol_water_partition_coefficient,-,3
[H]C(C)=C(C)CC,616-12-6,C6H12,3-methyl-trans-2-pentene,octanol_water_partition_coefficient,-,3.65
CCCC(CO)CC(C)CC,66256-62-0,C10H22O,4-methyl-2-propyl-1-hexanol,octanol_water_partition_coefficient,-,3.89
CCCc1ccccc1C,1074-17-5,C10H14,1-methyl-2-propylbenzene,octanol_water_partition_coefficient,-,4.1
CCC[C@@H]1CCC[C@H]1C,932-44-5,C9H18,1-methyl-trans-2-propylcyclopentane,octanol_water_partition_coefficient,-,5.45
CC(C)CCCCC(C)O,66793-83-7,C9H20O,7-methyl-2-octanol,octanol_water_partition_coefficient,-,2.92
CCCC(C)SC,13286-91-4,C6H14S,3-methyl-2-thiahexane,octanol_water_partition_coefficient,-,2.92
[H]C1(C)CCCC1([H])CCC,932-43-4,C9H18,1-methyl-cis-2-propylcyclopentane,octanol_water_partition_coefficient,-,5.6
CCCCC(CC)(CC)C(C)C,62198-90-7,C12H26,"2-methyl-3,3-diethylheptane",octanol_water_partition_coefficient,-,7.54
CCC(C)SC,10359-64-5,C5H12S,3-methyl-2-thiapentane,octanol_water_partition_coefficient,-,2.31
CCCC(CC)(CC)C(C)C,61868-67-5,C11H24,"2-methyl-3,3-diethylhexane",octanol_water_partition_coefficient,-,7.17
CCCC(C)C(CC)(CC)CC,62199-01-3,C12H26,"4-methyl-3,3-diethylheptane",octanol_water_partition_coefficient,-,7.58
CCC(CC)C(CC)C(C)C,61868-68-6,C11H24,"2-methyl-3,4-diethylhexane",octanol_water_partition_coefficient,-,7.02
CSCC(C)C,5008-69-5,C5H12S,4-methyl-2-thiapentane,octanol_water_partition_coefficient,-,2.32
CCCC(C)(CC)C(CC)CC,62199-02-4,C12H26,"4-methyl-3,4-diethylheptane",octanol_water_partition_coefficient,-,7.5
CCc1ccc(C)cc1CC,13732-80-4,C11H16,"1-methyl-3,4-diethylbenzene",octanol_water_partition_coefficient,-,4.56
CCC(CC)CC(CC)C(C)C,62198-92-9,C12H26,"2-methyl-3,5-diethylheptane",octanol_water_partition_coefficient,-,7.39
CCC(CC)CC(C)(CC)CC,62198-97-4,C12H26,"3-methyl-3,5-diethylheptane",octanol_water_partition_coefficient,-,7.43
CCCC(CC)C(CC)C(C)C,62198-91-8,C12H26,"2-methyl-3,4-diethylheptane",octanol_water_partition_coefficient,-,7.39
CCC(CC)C(C)(CC)CC,61868-70-0,C11H24,"3-methyl-3,4-diethylhexane",octanol_water_partition_coefficient,-,7.17
CCCCCC(C)C(C)O,27644-49-1,C9H20O,3-methyl-2-octanol,octanol_water_partition_coefficient,-,2.92
CCCC(CC)C(C)(CC)CC,62198-96-3,C12H26,"3-methyl-3,4-diethylheptane",octanol_water_partition_coefficient,-,7.5
CCCCCCC(C)(C)O,628-44-4,C9H20O,2-methyl-2-octanol,octanol_water_partition_coefficient,-,2.85
Cc1cccc(C(C)(C)C)c1,1075-38-3,C11H16,1-methyl-3-tert-butylbenzene,octanol_water_partition_coefficient,-,4.24
CCCC(CC)CC(C)O,,C9H20O,1-methyl-3-ethyl-1-hexanol,octanol_water_partition_coefficient,-,3.2
CCC(C)(CC)CCO,,C8H18O,3-methyl-3-ethyl-1-pentanol,octanol_water_partition_coefficient,-,2.59
CCC(C)c1cccc(C)c1,1772-10-7,C11H16,1-methyl-3-sec-butylbenzene,octanol_water_partition_coefficient,-,4.34
CCCCc1cccc(C)c1,1595-04-6,C11H16,1-methyl-3-butylbenzene,octanol_water_partition_coefficient,-,4.59
CCC(CC)C(C)CO,,C8H18O,2-methyl-3-ethyl-1-pentanol,octanol_water_partition_coefficient,-,2.59
CCc1cc(C)cc(CC)c1,2050-24-0,C11H16,"1-methyl-3,5-diethylbenzene",octanol_water_partition_coefficient,-,4.49
CCC(CC)C(C)C(CC)CC,62199-03-5,C12H26,"4-methyl-3,5-diethylheptane",octanol_water_partition_coefficient,-,7.48
CCC(CCO)C(C)C,,C8H18O,4-methyl-3-ethyl-1-pentanol,octanol_water_partition_coefficient,-,2.59
C=CC(C)(CC)CC,6196-60-7,C8H16,3-methyl-3-ethyl-1-pentene,octanol_water_partition_coefficient,-,4.69
CCCC(O)(CC)C(C)C,66794-03-4,C9H20O,2-methyl-3-ethyl-3-hexanol,octanol_water_partition_coefficient,-,3
O=C(CC(C)C)C,108-10-1,C6H12O,4-methyl-2-pentanone,octanol_water_partition_coefficient,-,1.31
CCC(O)(CC)C(C)C,597-05-7,C8H18O,2-methyl-3-ethyl-3-pentanol,octanol_water_partition_coefficient,-,2.23
CCC(CC)=C(C)C,19780-67-7,C8H16,2-methyl-3-ethyl-2-pentene,octanol_water_partition_coefficient,-,4.81
CCC(C)CC(CC)(CC)O,,C10H22O,5-methyl-3-ethyl-3-heptanol,octanol_water_partition_coefficient,-,3.5
CCCCC(O)(CC)C(C)C,66719-37-7,C10H22O,2-methyl-3-ethyl-3-heptanol,octanol_water_partition_coefficient,-,3.5
CCCC(CO)CC(C)C,54004-41-0,C9H20O,4-methyl-2-propyl-1-pentanol,octanol_water_partition_coefficient,-,3.2
C=C(C)C(CC)CC,19780-66-6,C8H16,2-methyl-3-ethyl-1-pentene,octanol_water_partition_coefficient,-,4.64
CCC(CC)C(C)(C)O,19780-63-3,C8H18O,2-methyl-3-ethyl-2-pentanol,octanol_water_partition_coefficient,-,2.18
CCC(C(C)C)C(C)O,66576-23-6,C8H18O,4-methyl-3-ethyl-2-pentanol,octanol_water_partition_coefficient,-,2.33
CCC=C(C)C,625-27-4,C6H12,2-methyl-2-pentene,octanol_water_partition_coefficient,-,3.13
CCCC(CC)C(C)(C)O,66794-02-3,C9H20O,2-methyl-3-ethyl-2-hexanol,octanol_water_partition_coefficient,-,2.85
CCCC(CC)(C(C)C)C(C)C,62199-77-3,C12H26,2-methyl-3-ethyl-3-isopropylhexane,octanol_water_partition_coefficient,-,7.48
C/C=C(CC)\C(C)C,42067-48-1,C8H16,4-methyl-3-ethyl-cis-2-pentene,octanol_water_partition_coefficient,-,4.79
CCC(C)(CC)C(C)O,66576-22-5,C8H18O,3-methyl-3-ethyl-2-pentanol,octanol_water_partition_coefficient,-,2.23
CCC(C)CSC,15013-37-3,C6H14S,4-methyl-2-thiahexane,octanol_water_partition_coefficient,-,2.94
CSCCC(C)C,13286-90-3,C6H14S,5-methyl-2-thiahexane,octanol_water_partition_coefficient,-,2.9
[H]C1(C)CCCC([H])(CC)C1,19489-10-2,C9H18,1-methyl-cis-3-ethylcyclohexane,octanol_water_partition_coefficient,-,5.3
CCC(C)C(O)(CC)CC,51200-80-7,C9H20O,4-methyl-3-ethyl-3-hexanol,octanol_water_partition_coefficient,-,2.87
C=CC(CC)C(C)C,61847-80-1,C8H16,4-methyl-3-ethyl-1-pentene,octanol_water_partition_coefficient,-,4.59
C/C=C(CC)/C(C)C,42067-49-2,C8H16,4-methyl-3-ethyl-trans-2-pentene,octanol_water_partition_coefficient,-,4.75
[H]C1(C)CCCC([H])(CC)C1,4926-76-5,C9H18,1-methyl-trans-3-ethylcyclohexane,octanol_water_partition_coefficient,-,5.37
CCC(O)(CC)CC(C)C,597-77-3,C9H20O,5-methyl-3-ethyl-3-hexanol,octanol_water_partition_coefficient,-,2.7
[H]C1(C)CCC([H])(CC)C1,2613-65-2,C8H16,1-methyl-trans-3-ethylcyclopentane,octanol_water_partition_coefficient,-,4.79
CC[C@@H]1CC[C@@H](C1)C,2613-66-3,C8H16,1-methyl-cis-3-ethylcyclopentane,octanol_water_partition_coefficient,-,4.79
CCCCCCC(CC)C(C)C,62184-73-0,C12H26,2-methyl-3-ethylnonane,octanol_water_partition_coefficient,-,7.5
CCCCCCC(C)(CC)CC,17302-39-5,C12H26,3-methyl-3-ethylnonane,octanol_water_partition_coefficient,-,7.56
CCCCCC(C)C(CC)CC,62184-45-6,C12H26,4-methyl-3-ethylnonane,octanol_water_partition_coefficient,-,7.48
CCCCCC(CC)C(C)C,62016-16-4,C11H24,2-methyl-3-ethyloctane,octanol_water_partition_coefficient,-,7.08
CCCCC(C)CC(CC)CC,62184-49-0,C12H26,5-methyl-3-ethylnonane,octanol_water_partition_coefficient,-,7.46
CCCCCC(C)(CC)CC,17302-16-8,C11H24,3-methyl-3-ethyloctane,octanol_water_partition_coefficient,-,7.16
CCCCC(C)C(CC)CC,62016-23-3,C11H24,4-methyl-3-ethyloctane,octanol_water_partition_coefficient,-,7.1
CCC(C)(CC)CC,1067-08-9,C8H18,3-methyl-3-ethylpentane,octanol_water_partition_coefficient,-,4.16
CCCCC(O)C(C)C,18720-62-2,C8H18O,2-methyl-3-heptanol,octanol_water_partition_coefficient,-,2.42
CCc1ccsc1C,53119-51-0,C7H10S,2-methyl-3-ethylthiophene,octanol_water_partition_coefficient,-,3.64
CCCCC(C)(O)CC,5582-82-1,C8H18O,3-methyl-3-heptanol,octanol_water_partition_coefficient,-,2.26
CCC(O)CCC(C)C,18720-66-6,C8H18O,6-methyl-3-heptanol,octanol_water_partition_coefficient,-,2.23
OC(C(CCC)C)CC,14979-39-6,C8H18O,4-methyl-3-heptanol,octanol_water_partition_coefficient,-,2.12
[H]C(CCC)=C([H])C(C)C,20488-34-0,C8H16,2-methyl-cis-3-heptene,octanol_water_partition_coefficient,-,4.69
CC/C(C)=C\CCC,22768-17-8,C8H16,3-methyl-cis-3-heptene,octanol_water_partition_coefficient,-,4.91
CCC(C)CC(O)CC,18720-65-5,C8H18O,5-methyl-3-heptanol,octanol_water_partition_coefficient,-,2.08
[H]C(CCC)=C([H])C(C)C,692-96-6,C8H16,2-methyl-trans-3-heptene,octanol_water_partition_coefficient,-,4.69
CC/C(C)=C/CCC,22768-18-9,C8H16,3-methyl-trans-3-heptene,octanol_water_partition_coefficient,-,4.91
CC/C=C(C)\CCC,14255-24-4,C8H16,4-methyl-cis-3-heptene,octanol_water_partition_coefficient,-,4.93
CC/C=C(C)/CCC,13714-85-7,C8H16,4-methyl-trans-3-heptene,octanol_water_partition_coefficient,-,4.93
[H]C(CC)=C([H])C(C)CC,50422-80-5,C8H16,5-methyl-cis-3-heptene,octanol_water_partition_coefficient,-,4.69
[H]C(CC)=C([H])CC(C)C,66225-20-5,C8H16,6-methyl-trans-3-heptene,octanol_water_partition_coefficient,-,4.76
[H]C(CC)=C([H])C(C)CC,53510-18-2,C8H16,5-methyl-trans-3-heptene,octanol_water_partition_coefficient,-,4.69
[H]C(CC)=C([H])CC(C)C,66225-19-2,C8H16,6-methyl-cis-3-heptene,octanol_water_partition_coefficient,-,4.76
CCCC(O)C(C)C,617-29-8,C7H16O,2-methyl-3-hexanol,octanol_water_partition_coefficient,-,1.94
CCC(C)C(O)CC,615-29-2,C7H16O,4-methyl-3-hexanol,octanol_water_partition_coefficient,-,2.04
CCC(O)CC(C)C,623-55-2,C7H16O,5-methyl-3-hexanol,octanol_water_partition_coefficient,-,2.01
CCCC(=O)C(C)C,'7379-12-6',C7H14O,2-methyl-3-hexanone,octanol_water_partition_coefficient,-,1.67
[H]C(CC)=C([H])C(C)C,15840-60-5,C7H14,2-methyl-cis-3-hexene,octanol_water_partition_coefficient,-,4.04
CCC(=O)C(C)CC,17042-16-9,C7H14O,4-methyl-3-hexanone,octanol_water_partition_coefficient,-,1.74
CCC(=O)CC(C)C,623-56-3,C7H14O,5-methyl-3-hexanone,octanol_water_partition_coefficient,-,1.74
CCCC(C)(O)CC,597-96-6,C7H16O,3-methyl-3-hexanol,octanol_water_partition_coefficient,-,1.88
[H]C(CC)=C([H])C(C)C,692-24-0,C7H14,2-methyl-trans-3-hexene,octanol_water_partition_coefficient,-,4.04
[H]C(CC)=C(C)CC,4914-89-0,C7H14,3-methyl-cis-3-hexene,octanol_water_partition_coefficient,-,4.25
[H]C(CC)=C(C)CC,3899-36-3,C7H14,3-methyl-trans-3-hexene,octanol_water_partition_coefficient,-,4.21
CCC#CC(C)C,36566-80-0,C7H12,2-methyl-3-hexyne,octanol_water_partition_coefficient,-,3.1
CC1=CC(=CC=C1)CC(C)C,5160-99-6,C11H16,1-methyl-3-isobutylbenzene,octanol_water_partition_coefficient,-,4.34
CCCC(O)(C(C)C)C(C)C,51200-81-8,C10H22O,2-methyl-3-isopropyl-3-hexanol,octanol_water_partition_coefficient,-,3.48
[H]C1(C)CCC([H])(C(C)C)C1,61828-02-2,C9H18,1-methyl-cis-3-isopropylcyclopentane,octanol_water_partition_coefficient,-,5.35
CCC(O)(C(C)C)C(C)C,,C9H20O,2-methyl-3-isopropyl-3-pentanol,octanol_water_partition_coefficient,-,2.85
CCCCC(C(C)C)C(C)C,6876-18-2,C11H24,2-methyl-3-isopropylheptane,octanol_water_partition_coefficient,-,7
[H]C1(C)CCC([H])(C(C)C)C1,61828-03-3,C9H18,1-methyl-trans-3-isopropylcyclopentane,octanol_water_partition_coefficient,-,5.35
CCC(CC)NC,52317-98-3,C6H15N,methyl-3-methylbutylamine,octanol_water_partition_coefficient,-,1.55
CCCCCC(C(C)C)C(C)C,13287-19-9,C12H26,2-methyl-3-isopropyloctane,octanol_water_partition_coefficient,-,7.41
CCCCCCC(C)(O)CC,21078-72-8,C10H22O,3-methyl-3-nonanol,octanol_water_partition_coefficient,-,3.91
CCCCCCC(O)C(C)C,26533-33-5,C10H22O,2-methyl-3-nonanol,octanol_water_partition_coefficient,-,3.9
CCCCC(C)CC(O)CC,66719-43-5,C10H22O,5-methyl-3-nonanol,octanol_water_partition_coefficient,-,3.91
CCCCCC(O)C(C)C,26533-34-6,C9H20O,2-methyl-3-octanol,octanol_water_partition_coefficient,-,3
CCCCCC(C)(O)CC,5340-36-3,C9H20O,3-methyl-3-octanol,octanol_water_partition_coefficient,-,3.12
CCCCC(C)C(O)CC,66793-80-4,C9H20O,4-methyl-3-octanol,octanol_water_partition_coefficient,-,3.04
CCC(O)CCCC(C)C,66793-84-8,C9H20O,7-methyl-3-octanol,octanol_water_partition_coefficient,-,3.04
CCC(C)CCC(O)CC,40225-75-0,C9H20O,6-methyl-3-octanol,octanol_water_partition_coefficient,-,3.04
CCC(O)C(C)C,565-67-3,C6H14O,2-methyl-3-pentanol,octanol_water_partition_coefficient,-,1.42
OC(CC)(CC)C,77-74-7,C6H14O,3-methyl-3-pentanol,octanol_water_partition_coefficient,-,1.31
CCCc1cccc(C)c1,1074-43-7,C10H14,1-methyl-3-propylbenzene,octanol_water_partition_coefficient,-,4.03
CCC[C@@H]1CC[C@H](C)C1,'2443-04-1',C9H18,1-methyl-cis-3-propylcyclopentane,octanol_water_partition_coefficient,-,5.49
CCC[C@H]1CC[C@H](C)C1,'2443-03-0',C9H18,1-methyl-trans-3-propylcyclopentane,octanol_water_partition_coefficient,-,5.49
CCCSC(C)C,5008-73-1,C6H14S,2-methyl-3-thiahexane,octanol_water_partition_coefficient,-,2.77
CCC(C)SCC,5008-72-0,C6H14S,4-methyl-3-thiahexane,octanol_water_partition_coefficient,-,2.81
CCSCC(C)C,1613-45-2,C6H14S,5-methyl-3-thiahexane,octanol_water_partition_coefficient,-,2.82
CCSC(C)C,5145-99-3,C5H12S,2-methyl-3-thiapentane,octanol_water_partition_coefficient,-,2.22
CCCC(CC)(CC)C(C)CC,62198-98-5,C12H26,"3-methyl-4,4-diethylheptane",octanol_water_partition_coefficient,-,7.56
CCC(CC)(CC)CC(C)C,61868-69-7,C11H24,"2-methyl-4,4-diethylhexane",octanol_water_partition_coefficient,-,7.02
CCCC(CC)(CC)CC(C)C,62198-93-0,C12H26,"2-methyl-4,4-diethylheptane",octanol_water_partition_coefficient,-,7.37
CCC(C)C(CC)(CC)CC,61868-71-1,C11H24,"3-methyl-4,4-diethylhexane",octanol_water_partition_coefficient,-,7.25
CCC(CC)C(CC)CC(C)C,62198-94-1,C12H26,"2-methyl-4,5-diethylheptane",octanol_water_partition_coefficient,-,7.35
CCCCc1ccc(C)cc1,1595-05-7,C11H16,1-methyl-4-butylbenzene,octanol_water_partition_coefficient,-,4.63
CCC(C)c1ccc(C)cc1,1595-16-0,C11H16,1-methyl-4-sec-butylbenzene,octanol_water_partition_coefficient,-,4.41
c1cc(ccc1C(C)(C)C)C,98-51-1,C11H16,1-methyl-4-tert-butylbenzene,octanol_water_partition_coefficient,-,4.32
CCC(C)C(CC)C(CC)CC,62198-99-6,C12H26,"3-methyl-4,5-diethylheptane",octanol_water_partition_coefficient,-,7.44
CCCC(CC(C)C)C(C)(C)C,62185-23-3,C12H26,2-methyl-4-tert-butylheptane,octanol_water_partition_coefficient,-,7.18
CCCC(C)(CCC)C(C)(C)C,62185-25-5,C12H26,4-methyl-4-tert-butylheptane,octanol_water_partition_coefficient,-,7.44
CCC(CC)C(C)(O)CC,66794-05-6,C9H20O,3-methyl-4-ethyl-3-hexanol,octanol_water_partition_coefficient,-,2.87
CCC(CC)C(C(C)C)C(C)C,62199-78-4,C12H26,2-methyl-4-ethyl-3-isopropylhexane,octanol_water_partition_coefficient,-,7.28
CCCC(C(C)CC)C(C)(C)C,62185-24-4,C12H26,3-methyl-4-tert-butylheptane,octanol_water_partition_coefficient,-,7.28
CCC(CC)C(O)C(C)C,33943-21-4,C9H20O,2-methyl-4-ethyl-3-hexanol,octanol_water_partition_coefficient,-,2.87
CCC1CCC(CC1)C,4926-78-7,C9H18,1-methyl-cis-4-ethylcyclohexane,octanol_water_partition_coefficient,-,5.37
CCC1CCC(CC1)C,6236-88-0,C9H18,1-methyl-trans-4-ethylcyclohexane,octanol_water_partition_coefficient,-,5.3
CCCCCC(CC)CC(C)C,62184-37-6,C12H26,2-methyl-4-ethylnonane,octanol_water_partition_coefficient,-,7.44
CCCCC(C)C(CC)CCC,1632-71-9,C12H26,5-methyl-4-ethylnonane,octanol_water_partition_coefficient,-,7.46
CCCCCC(C)(CC)CCC,17312-40-2,C12H26,4-methyl-4-ethylnonane,octanol_water_partition_coefficient,-,7.46
CCCCCC(CC)C(C)CC,62184-41-2,C12H26,3-methyl-4-ethylnonane,octanol_water_partition_coefficient,-,7.5
CCCCC(CC)C(C)CC,62016-20-0,C11H24,3-methyl-4-ethyloctane,octanol_water_partition_coefficient,-,7.08
CCCCC(CC)CC(C)C,62016-17-5,C11H24,2-methyl-4-ethyloctane,octanol_water_partition_coefficient,-,6.95
CC1=CC=C(C=C1)CC(C)C,'5161-04-6',C11H16,1-methyl-4-isobutylbenzene,octanol_water_partition_coefficient,-,4.39
CCCC(CC(C)C)C(C)C,61868-98-2,C11H24,2-methyl-4-isopropylheptane,octanol_water_partition_coefficient,-,6.86
CCCC(C(C)C)C(C)CC,61868-99-3,C11H24,3-methyl-4-isopropylheptane,octanol_water_partition_coefficient,-,6.97
CCCCC(C)(CC)CCC,17302-19-1,C11H24,4-methyl-4-ethyloctane,octanol_water_partition_coefficient,-,7.04
CCCC(O)C(C)CC,1838-73-9,C8H18O,3-methyl-4-heptanol,octanol_water_partition_coefficient,-,2.35
CCc1csc(C)c1,13678-54-1,C7H10S,2-methyl-4-ethyl thiophene,octanol_water_partition_coefficient,-,3.77
CCCC(O)CC(C)C,21570-35-4,C8H18O,2-methyl-4-heptanol,octanol_water_partition_coefficient,-,2.38
CCCCC(C(C)C)C(C)CC,62183-88-4,C12H26,3-methyl-4-isopropyloctane,octanol_water_partition_coefficient,-,7.39
CCCCCC(O)CC(C)C,26533-31-3,C10H22O,2-methyl-4-nonanol,octanol_water_partition_coefficient,-,3.91
CCCC(C)(CCC)C(C)C,61869-00-9,C11H24,4-methyl-4-isopropylheptane,octanol_water_partition_coefficient,-,7.04
CCCCC(C)(CCC)C(C)C,62183-90-8,C12H26,4-methyl-4-isopropyloctane,octanol_water_partition_coefficient,-,7.44
CCCCCC(C)(O)CCC,23418-38-4,C10H22O,4-methyl-4-nonanol,octanol_water_partition_coefficient,-,3.91
CCCCC(CC(C)C)C(C)C,62183-86-2,C12H26,2-methyl-4-isopropyloctane,octanol_water_partition_coefficient,-,7.28
CCc1cscc1C,,C7H10S,3-methyl-4-ethyl thiophene,octanol_water_partition_coefficient,-,3.58
CCCCC(C)C(O)CCC,66719-44-6,C10H22O,5-methyl-4-nonanol,octanol_water_partition_coefficient,-,3.91
CCCC(C)C(O)CCC,59734-23-5,C9H20O,5-methyl-4-octanol,octanol_water_partition_coefficient,-,2.95
CCCCC(O)CC(C)C,40575-41-5,C9H20O,2-methyl-4-octanol,octanol_water_partition_coefficient,-,3
CCCCC(C)(O)CCC,23418-37-3,C9H20O,4-methyl-4-octanol,octanol_water_partition_coefficient,-,2.93
CCCC(C)(O)CCC,598-01-6,C8H18O,4-methyl-4-heptanol,octanol_water_partition_coefficient,-,2.26
CCCc1ccc(C)cc1,1074-55-1,C10H14,1-methyl-4-propylbenzene,octanol_water_partition_coefficient,-,3.99
CCCC(O)CCC(C)CC,26981-98-6,C10H22O,7-methyl-4-nonanol,octanol_water_partition_coefficient,-,3.91
CCCC(O)CC(C)CC,66793-82-6,C9H20O,6-methyl-4-octanol,octanol_water_partition_coefficient,-,2.95
CCCC(O)CCC(C)C,33933-77-6,C9H20O,7-methyl-4-octanol,octanol_water_partition_coefficient,-,2.95
CCCC(C)(CCC)CCC,17302-20-4,C11H24,4-methyl-4-propylheptane,octanol_water_partition_coefficient,-,6.99
CCCC(CCC)CC(C)C,61868-96-0,C11H24,2-methyl-4-propylheptane,octanol_water_partition_coefficient,-,6.9
CCCC(CCC)C(C)CC,61868-97-1,C11H24,3-methyl-4-propylheptane,octanol_water_partition_coefficient,-,7.02
CCCCC(O)C(C)CC,26533-35-7,C9H20O,3-methyl-4-octanol,octanol_water_partition_coefficient,-,2.9
CCCCC(CCC)C(C)CC,62184-35-4,C12H26,3-methyl-4-propyloctane,octanol_water_partition_coefficient,-,7.43
CCC(CC)(CC)CCC(C)C,62198-95-2,C12H26,"2-methyl-5,5-diethylheptane",octanol_water_partition_coefficient,-,7.44
CCCCC(C)(CCC)CCC,17312-41-3,C12H26,4-methyl-4-propyloctane,octanol_water_partition_coefficient,-,7.39
CCC(C)CC(CC)(CC)CC,62199-00-2,C12H26,"3-methyl-5,5-diethylheptane",octanol_water_partition_coefficient,-,7.46
CCC(O)C(C)C(CC)CC,66731-94-0,C10H22O,4-methyl-5-ethyl-3-heptanol,octanol_water_partition_coefficient,-,3.5
CCCCC(CC)CCC(C)C,62184-38-7,C12H26,2-methyl-5-ethylnonane,octanol_water_partition_coefficient,-,7.41
CCCCC(C)(CC)CCCC,14531-16-9,C12H26,5-methyl-5-ethylnonane,octanol_water_partition_coefficient,-,7.44
CCCCC(CCC)CC(C)C,62184-33-2,C12H26,2-methyl-4-propyloctane,octanol_water_partition_coefficient,-,7.31
CCCC(CC)CCC(C)C,62016-18-6,C11H24,2-methyl-5-ethyloctane,octanol_water_partition_coefficient,-,6.99
CCCC(CC)CC(C)CC,62016-21-1,C11H24,3-methyl-5-ethyloctane,octanol_water_partition_coefficient,-,6.95
CCCCC(CC)CC(C)CC,62184-42-3,C12H26,3-methyl-5-ethylnonane,octanol_water_partition_coefficient,-,7.39
CCCCC(CC)C(C)CCC,62184-46-7,C12H26,4-methyl-5-ethylnonane,octanol_water_partition_coefficient,-,7.44
CCCC(C)C(CC)CCC,62016-24-4,C11H24,4-methyl-5-ethyloctane,octanol_water_partition_coefficient,-,7.04
CCc1cc(C)cs1,,C7H10S,3-methyl-5-ethylthiophene,octanol_water_partition_coefficient,-,3.58
CCc1ccc(C)s1,40323-88-4,C7H10S,2-methyl-5-ethyl thiophene,octanol_water_partition_coefficient,-,3.71
CCCC(CCC(C)C)C(C)C,62183-87-3,C12H26,2-methyl-5-isopropyloctane,octanol_water_partition_coefficient,-,7.31
CCCC(CC(C)CC)C(C)C,62183-89-5,C12H26,3-methyl-5-isopropyloctane,octanol_water_partition_coefficient,-,7.33
CCCC(C)C(CCC)C(C)C,62183-91-9,C12H26,4-methyl-5-isopropyloctane,octanol_water_partition_coefficient,-,7.37
CCCCC(O)CCC(C)C,29843-62-7,C10H22O,2-methyl-5-nonanol,octanol_water_partition_coefficient,-,3.91
CCCCC(O)CC(C)CC,66779-42-4,C10H22O,3-methyl-5-nonanol,octanol_water_partition_coefficient,-,3.91
CCCCC(C)(O)CCCC,33933-78-7,C10H22O,5-methyl-5-nonanol,octanol_water_partition_coefficient,-,3.73
CCCC(CCC)CCC(C)C,62184-34-3,C12H26,2-methyl-5-propyloctane,octanol_water_partition_coefficient,-,7.31
CCCC(CCC)CC(C)CC,62184-36-5,C12H26,3-methyl-5-propyloctane,octanol_water_partition_coefficient,-,7.37
